"PubSID","Code","Abbr","Name"
"0036135224","2748","MEDI","Urology"
"0034966994","2748","MEDI","Urology"
"0034796962","2748","MEDI","Urology"
"8644284029","2748","MEDI","Urology"
"4143147491","2748","MEDI","Urology"
"0742306943","2748","MEDI","Urology"
"0035986536","2730","MEDI","Oncology"
"0035986536","2748","MEDI","Urology"
"10344224583","2748","MEDI","Urology"
"12944271053","2730","MEDI","Oncology"
"2342583527","1306","BIOC","Cancer Research"
"0033587146","1000","MULT","Multidisciplinary"
"0030984803","1306","BIOC","Cancer Research"
"0030984803","2730","MEDI","Oncology"
"0033179586","1306","BIOC","Cancer Research"
"0033179586","2730","MEDI","Oncology"
"17044452288","1306","BIOC","Cancer Research"
"17044452288","1307","BIOC","Cell Biology"
"17044452288","2730","MEDI","Oncology"
"0037314709","1306","BIOC","Cancer Research"
"0037314709","2730","MEDI","Oncology"
"0029760316","1306","BIOC","Cancer Research"
"0029760316","2730","MEDI","Oncology"
"4644239258","1306","BIOC","Cancer Research"
"4644239258","2730","MEDI","Oncology"
"0030799090","1000","MULT","Multidisciplinary"
"0030799090","1311","BIOC","Genetics"
"0032514365","1306","BIOC","Cancer Research"
"0032514365","1311","BIOC","Genetics"
"0032514365","1312","BIOC","Molecular Biology"
"28844484134","2700","MEDI","Medicine (all)"
"14644440800","2748","MEDI","Urology"
"0033983875","2748","MEDI","Urology"
"0036892633","2702","MEDI","Anatomy"
"0036892633","2734","MEDI","Pathology and Forensic Medicine"
"0000939691","1306","BIOC","Cancer Research"
"0000939691","1307","BIOC","Cell Biology"
"0000939691","2730","MEDI","Oncology"
"0035853166","1000","MULT","Multidisciplinary"
"0035853166","1311","BIOC","Genetics"
"0036135236","2748","MEDI","Urology"
"1942486772","2748","MEDI","Urology"
"0036900778","2748","MEDI","Urology"
"0036784297","2748","MEDI","Urology"
"33644759310","2748","MEDI","Urology"
"4143091553","2748","MEDI","Urology"
"0842325657","1306","BIOC","Cancer Research"
"0842325657","2730","MEDI","Oncology"
"30344458234","2748","MEDI","Urology"
"0031255567","2734","MEDI","Pathology and Forensic Medicine"
"27544461925","2748","MEDI","Urology"
"24944483152","2748","MEDI","Urology"
"24944515386","2748","MEDI","Urology"
"10844242217","1306","BIOC","Cancer Research"
"10844242217","2730","MEDI","Oncology"
"0035862952","1306","BIOC","Cancer Research"
"0035862952","2730","MEDI","Oncology"
"17144384818","2748","MEDI","Urology"
"24644496731","2748","MEDI","Urology"
"27644560616","1306","BIOC","Cancer Research"
"27644560616","2730","MEDI","Oncology"
"0033083830","1306","BIOC","Cancer Research"
"0033083830","2730","MEDI","Oncology"
"1242296785","2748","MEDI","Urology"
"0036131438","2748","MEDI","Urology"
"0034934101","2748","MEDI","Urology"
"12544257520","2748","MEDI","Urology"
"2142822297","2748","MEDI","Urology"
"0036895290","1306","BIOC","Cancer Research"
"0036895290","2730","MEDI","Oncology"
"23344440173","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"23344440173","3614","HEAL","Radiological and Ultrasound Technology"
"4644251853","2748","MEDI","Urology"
"0033880720","3614","HEAL","Radiological and Ultrasound Technology"
"29144449871","2748","MEDI","Urology"
"0037837712","1306","BIOC","Cancer Research"
"0037837712","2730","MEDI","Oncology"
"0033847587","1306","BIOC","Cancer Research"
"0033847587","2730","MEDI","Oncology"
"0034648702","2700","MEDI","Medicine (all)"
"1142286449","2730","MEDI","Oncology"
"23744438018","2734","MEDI","Pathology and Forensic Medicine"
"3042634240","1308","BIOC","Clinical Biochemistry"
"4243926785","1306","BIOC","Cancer Research"
"4243926785","2720","MEDI","Hematology"
"4243926785","2730","MEDI","Oncology"
"0036769721","1306","BIOC","Cancer Research"
"0036769721","2720","MEDI","Hematology"
"0036769721","2730","MEDI","Oncology"
"33645092405","1307","BIOC","Cell Biology"
"33645092405","2702","MEDI","Anatomy"
"33645092405","2734","MEDI","Pathology and Forensic Medicine"
"0036731703","1306","BIOC","Cancer Research"
"0036731703","2730","MEDI","Oncology"
"20844459809","1306","BIOC","Cancer Research"
"20844459809","2730","MEDI","Oncology"
"9144230676","1306","BIOC","Cancer Research"
"9144230676","2730","MEDI","Oncology"
"2542476057","1306","BIOC","Cancer Research"
"2542476057","2730","MEDI","Oncology"
"0035884231","1306","BIOC","Cancer Research"
"0035884231","2730","MEDI","Oncology"
"28844449401","1306","BIOC","Cancer Research"
"28844449401","2730","MEDI","Oncology"
"17144386959","1306","BIOC","Cancer Research"
"17144386959","2730","MEDI","Oncology"
"2942550603","1306","BIOC","Cancer Research"
"2942550603","2730","MEDI","Oncology"
"2942550603","2740","MEDI","Pulmonary and Respiratory Medicine"
"1542503746","1306","BIOC","Cancer Research"
"1542503746","2730","MEDI","Oncology"
"1542713370","1306","BIOC","Cancer Research"
"1542713370","2730","MEDI","Oncology"
"27544503230","2700","MEDI","Medicine (all)"
"8444240380","1306","BIOC","Cancer Research"
"8444240380","2730","MEDI","Oncology"
"4344646459","1306","BIOC","Cancer Research"
"4344646459","2730","MEDI","Oncology"
"32544443644","2740","MEDI","Pulmonary and Respiratory Medicine"
"19944433797","1306","BIOC","Cancer Research"
"19944433797","2730","MEDI","Oncology"
"33644935076","1306","BIOC","Cancer Research"
"33644935076","2720","MEDI","Hematology"
"33644935076","2730","MEDI","Oncology"
"33745277110","1306","BIOC","Cancer Research"
"33745277110","2730","MEDI","Oncology"
"0037674062","1306","BIOC","Cancer Research"
"0037674062","2730","MEDI","Oncology"
"24944484717","1306","BIOC","Cancer Research"
"24944484717","2730","MEDI","Oncology"
"23044511620","1306","BIOC","Cancer Research"
"23044511620","2730","MEDI","Oncology"
"30644478919","1306","BIOC","Cancer Research"
"30644478919","2700","MEDI","Medicine (all)"
"30644478919","2730","MEDI","Oncology"
"30644478919","2736","MEDI","Pharmacology (medical)"
"30644478919","3004","PHAR","Pharmacology"
"30644478919","3005","PHAR","Toxicology"
"33644822287","1306","BIOC","Cancer Research"
"33644822287","2730","MEDI","Oncology"
"20044372705","1306","BIOC","Cancer Research"
"20044372705","2730","MEDI","Oncology"
"2142641698","1306","BIOC","Cancer Research"
"2142641698","2730","MEDI","Oncology"
"0038343121","2730","MEDI","Oncology"
"33144463758","2736","MEDI","Pharmacology (medical)"
"33144463758","3000","PHAR","Pharmacology, Toxicology and Pharmaceutics (all)"
"12744255161","1306","BIOC","Cancer Research"
"12744255161","2740","MEDI","Pulmonary and Respiratory Medicine"
"24944440830","1306","BIOC","Cancer Research"
"24944440830","2730","MEDI","Oncology"
"12744261478","1306","BIOC","Cancer Research"
"12744261478","2740","MEDI","Pulmonary and Respiratory Medicine"
"28944454332","2730","MEDI","Oncology"
"33745970752","1306","BIOC","Cancer Research"
"33745970752","2730","MEDI","Oncology"
"27244447373","1306","BIOC","Cancer Research"
"27244447373","2730","MEDI","Oncology"
"33646361363","1306","BIOC","Cancer Research"
"33646361363","2730","MEDI","Oncology"
"33646143020","1306","BIOC","Cancer Research"
"33646143020","2730","MEDI","Oncology"
"33144481305","2736","MEDI","Pharmacology (medical)"
"33144481305","3000","PHAR","Pharmacology, Toxicology and Pharmaceutics (all)"
"0036842215","1306","BIOC","Cancer Research"
"0036842215","2730","MEDI","Oncology"
"0035294634","1308","BIOC","Clinical Biochemistry"
"0035294634","3002","PHAR","Drug Discovery"
"0035294634","3004","PHAR","Pharmacology"
"21244488907","1306","BIOC","Cancer Research"
"21244488907","2700","MEDI","Medicine (all)"
"21244488907","2730","MEDI","Oncology"
"0347615101","1306","BIOC","Cancer Research"
"0347615101","2730","MEDI","Oncology"
"21844464600","2730","MEDI","Oncology"
"18044387648","2730","MEDI","Oncology"
"18044387648","3002","PHAR","Drug Discovery"
"18044387648","3004","PHAR","Pharmacology"
"1542438546","2730","MEDI","Oncology"
"32444439875","1306","BIOC","Cancer Research"
"32444439875","2730","MEDI","Oncology"
"0034048844","2307","ENVI","Health, Toxicology and Mutagenesis"
"0034048844","3005","PHAR","Toxicology"
"20444430119","1306","BIOC","Cancer Research"
"20444430119","2725","MEDI","Infectious Diseases"
"20444430119","2730","MEDI","Oncology"
"20444430119","3003","PHAR","Pharmaceutical Science"
"33645340325","2730","MEDI","Oncology"
"33645340325","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"33645340325","3108","PHYS","Radiation"
"33744805087","2730","MEDI","Oncology"
"32144441841","3004","PHAR","Pharmacology"
"33645873928","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"33645873928","2700","MEDI","Medicine (all)"
"31544464043","1306","BIOC","Cancer Research"
"31544464043","2730","MEDI","Oncology"
"0033630319","2730","MEDI","Oncology"
"0037010076","2730","MEDI","Oncology"
"0033063774","3004","PHAR","Pharmacology"
"0035117355","1306","BIOC","Cancer Research"
"0035117355","2720","MEDI","Hematology"
"0035117355","2730","MEDI","Oncology"
"12444251187","2730","MEDI","Oncology"
"12444251187","2736","MEDI","Pharmacology (medical)"
"12444251187","3004","PHAR","Pharmacology"
"28044434622","1306","BIOC","Cancer Research"
"28044434622","2730","MEDI","Oncology"
"0036568448","1306","BIOC","Cancer Research"
"0036568448","2730","MEDI","Oncology"
"17444431201","1307","BIOC","Cell Biology"
"17444431201","1312","BIOC","Molecular Biology"
"0032710319","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0032710319","2700","MEDI","Medicine (all)"
"0029785838","1000","MULT","Multidisciplinary"
"0029785838","1311","BIOC","Genetics"
"0025050735","2700","MEDI","Medicine (all)"
"0036440693","2748","MEDI","Urology"
"27144527372","2720","MEDI","Hematology"
"27144527372","2730","MEDI","Oncology"
"0037112181","1306","BIOC","Cancer Research"
"0037112181","2730","MEDI","Oncology"
"0037379172","1306","BIOC","Cancer Research"
"0037379172","2730","MEDI","Oncology"
"0345359585","1306","BIOC","Cancer Research"
"0345359585","2730","MEDI","Oncology"
"24944453855","1306","BIOC","Cancer Research"
"24944453855","2730","MEDI","Oncology"
"0037099598","1306","BIOC","Cancer Research"
"0037099598","2730","MEDI","Oncology"
"27144468094","1306","BIOC","Cancer Research"
"27144468094","3002","PHAR","Drug Discovery"
"27144468094","3004","PHAR","Pharmacology"
"0030593729","2700","MEDI","Medicine (all)"
"0028929682","1306","BIOC","Cancer Research"
"0028929682","2730","MEDI","Oncology"
"0036138580","1306","BIOC","Cancer Research"
"0036138580","2730","MEDI","Oncology"
"14144252047","1306","BIOC","Cancer Research"
"14144252047","2730","MEDI","Oncology"
"0028072991","1000","MULT","Multidisciplinary"
"1542344522","1101","AGRI","Agricultural and Biological Sciences (miscellaneous)"
"1542344522","1110","AGRI","Plant Science"
"1542344522","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"1542344522","1303","BIOC","Biochemistry"
"1542344522","1307","BIOC","Cell Biology"
"1542344522","1309","BIOC","Developmental Biology"
"1542344522","2801","NEUR","Neuroscience (miscellaneous)"
"0345714775","1313","BIOC","Molecular Medicine"
"0345714775","3004","PHAR","Pharmacology"
"4143050397","1306","BIOC","Cancer Research"
"4143050397","2730","MEDI","Oncology"
"0032932912","1307","BIOC","Cell Biology"
"0032932912","1308","BIOC","Clinical Biochemistry"
"0032932912","1314","BIOC","Physiology"
"0036789574","1307","BIOC","Cell Biology"
"0036789574","1311","BIOC","Genetics"
"0036789574","1312","BIOC","Molecular Biology"
"10244229652","2720","MEDI","Hematology"
"4644363095","1306","BIOC","Cancer Research"
"4644363095","2730","MEDI","Oncology"
"0028157342","2748","MEDI","Urology"
"0034113335","1306","BIOC","Cancer Research"
"0034113335","2730","MEDI","Oncology"
"33645972282","1306","BIOC","Cancer Research"
"33645972282","2730","MEDI","Oncology"
"33645972282","2734","MEDI","Pathology and Forensic Medicine"
"33745685879","1306","BIOC","Cancer Research"
"33745685879","2730","MEDI","Oncology"
"29844445765","1306","BIOC","Cancer Research"
"29844445765","3004","PHAR","Pharmacology"
"20744445650","1307","BIOC","Cell Biology"
"20744445650","1311","BIOC","Genetics"
"20744445650","1312","BIOC","Molecular Biology"
"9244228551","1306","BIOC","Cancer Research"
"9244228551","2730","MEDI","Oncology"
"1342280515","1306","BIOC","Cancer Research"
"1342280515","1312","BIOC","Molecular Biology"
"0142219359","1306","BIOC","Cancer Research"
"0142219359","2730","MEDI","Oncology"
"0242581718","1303","BIOC","Biochemistry"
"32944464205","1306","BIOC","Cancer Research"
"32944464205","2730","MEDI","Oncology"
"34250201274","2730","MEDI","Oncology"
"34250201274","2748","MEDI","Urology"
"33748254960","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"33748254960","1308","BIOC","Clinical Biochemistry"
"24044551995","1306","BIOC","Cancer Research"
"24044551995","2730","MEDI","Oncology"
"24044551995","3004","PHAR","Pharmacology"
"33746871442","2748","MEDI","Urology"
"33645737942","2748","MEDI","Urology"
"28344435137","1306","BIOC","Cancer Research"
"28344435137","1311","BIOC","Genetics"
"28344435137","1312","BIOC","Molecular Biology"
"28344435137","2700","MEDI","Medicine (all)"
"1242272854","1306","BIOC","Cancer Research"
"1342288873","2748","MEDI","Urology"
"0037771137","2734","MEDI","Pathology and Forensic Medicine"
"0028235907","1306","BIOC","Cancer Research"
"0028235907","2730","MEDI","Oncology"
"0030856731","1306","BIOC","Cancer Research"
"0030856731","2730","MEDI","Oncology"
"1942470411","1306","BIOC","Cancer Research"
"1942470411","2730","MEDI","Oncology"
"0037468875","1605","CHEM","Organic Chemistry"
"3342967945","1306","BIOC","Cancer Research"
"3342967945","1311","BIOC","Genetics"
"3342967945","1312","BIOC","Molecular Biology"
"21044442672","1306","BIOC","Cancer Research"
"21044442672","2730","MEDI","Oncology"
"31544455868","1306","BIOC","Cancer Research"
"31544455868","2730","MEDI","Oncology"
"1542327748","2748","MEDI","Urology"
"0037105733","1306","BIOC","Cancer Research"
"0037105733","2730","MEDI","Oncology"
"0041589465","1306","BIOC","Cancer Research"
"0041589465","2730","MEDI","Oncology"
"0036717864","2403","IMMU","Immunology"
"2142703727","1306","BIOC","Cancer Research"
"2142703727","2730","MEDI","Oncology"
"4644288189","2705","MEDI","Cardiology and Cardiovascular Medicine"
"4644288189","2706","MEDI","Critical Care and Intensive Care Medicine"
"4644288189","2740","MEDI","Pulmonary and Respiratory Medicine"
"0020318552","2746","MEDI","Surgery"
"0020700953","1306","BIOC","Cancer Research"
"0020700953","2730","MEDI","Oncology"
"0028202793","2730","MEDI","Oncology"
"0026011103","2730","MEDI","Oncology"
"0026011103","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0026011103","2748","MEDI","Urology"
"0032535999","1000","MULT","Multidisciplinary"
"0032514402","2700","MEDI","Medicine (all)"
"0035262598","2730","MEDI","Oncology"
"0030932849","2730","MEDI","Oncology"
"0038376002","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0038376002","2700","MEDI","Medicine (all)"
"20344367537","1306","BIOC","Cancer Research"
"0022858683","1306","BIOC","Cancer Research"
"0022858683","2730","MEDI","Oncology"
"0032952010","2700","MEDI","Medicine (all)"
"0032918412","2700","MEDI","Medicine (all)"
"0028852080","1306","BIOC","Cancer Research"
"0028852080","2700","MEDI","Medicine (all)"
"0028852080","2730","MEDI","Oncology"
"0024330132","2730","MEDI","Oncology"
"0027394450","1306","BIOC","Cancer Research"
"0027394450","2720","MEDI","Hematology"
"0027394450","2730","MEDI","Oncology"
"0024465844","2730","MEDI","Oncology"
"0025793698","1306","BIOC","Cancer Research"
"0025793698","2730","MEDI","Oncology"
"0027173672","1306","BIOC","Cancer Research"
"0027173672","2720","MEDI","Hematology"
"0027173672","2730","MEDI","Oncology"
"0024555010","1306","BIOC","Cancer Research"
"0024555010","1804","DECI","Statistics, Probability and Uncertainty"
"0024555010","2604","MATH","Applied Mathematics"
"0024555010","2730","MEDI","Oncology"
"0024555010","2737","MEDI","Physiology (medical)"
"0024555010","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0024438533","1306","BIOC","Cancer Research"
"0024438533","2730","MEDI","Oncology"
"0024335180","1306","BIOC","Cancer Research"
"0024335180","1804","DECI","Statistics, Probability and Uncertainty"
"0024335180","2604","MATH","Applied Mathematics"
"0024335180","2730","MEDI","Oncology"
"0024335180","2737","MEDI","Physiology (medical)"
"0024335180","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0001851181","1306","BIOC","Cancer Research"
"0001851181","2730","MEDI","Oncology"
"0030951899","1306","BIOC","Cancer Research"
"0030951899","2730","MEDI","Oncology"
"1642494772","1306","BIOC","Cancer Research"
"1642494772","2730","MEDI","Oncology"
"4444306383","1306","BIOC","Cancer Research"
"4444306383","2730","MEDI","Oncology"
"33645728030","1306","BIOC","Cancer Research"
"33645728030","2730","MEDI","Oncology"
"0034092011","1306","BIOC","Cancer Research"
"0032748385","2700","MEDI","Medicine (all)"
"2942615257","1306","BIOC","Cancer Research"
"0026486664","1306","BIOC","Cancer Research"
"0026486664","2730","MEDI","Oncology"
"11144354392","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"11144354392","2700","MEDI","Medicine (all)"
"0037267544","2730","MEDI","Oncology"
"0037267544","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"0037267544","3108","PHYS","Radiation"
"0037267544","3614","HEAL","Radiological and Ultrasound Technology"
"0035173755","2720","MEDI","Hematology"
"0035173755","2730","MEDI","Oncology"
"7444259131","2730","MEDI","Oncology"
"7444259131","2741","MEDI","Radiology, Nuclear Medicine and Imaging"
"7444259131","3108","PHYS","Radiation"
"0029414976","1303","BIOC","Biochemistry"
"0029414976","1311","BIOC","Genetics"
"0029414976","1312","BIOC","Molecular Biology"
"0028930050","1306","BIOC","Cancer Research"
"0028930050","2700","MEDI","Medicine (all)"
"0028930050","2730","MEDI","Oncology"
"27644466314","2700","MEDI","Medicine (all)"
"0037096814","1306","BIOC","Cancer Research"
"0037096814","2730","MEDI","Oncology"
"0042887593","1306","BIOC","Cancer Research"
"0042887593","2730","MEDI","Oncology"
"0042386700","1306","BIOC","Cancer Research"
"0042386700","2730","MEDI","Oncology"
"0642307227","1306","BIOC","Cancer Research"
"0642307227","2730","MEDI","Oncology"
"20044395276","1306","BIOC","Cancer Research"
"20044395276","2730","MEDI","Oncology"
"0036021233","1313","BIOC","Molecular Medicine"
"0036021233","3004","PHAR","Pharmacology"
"0037106501","1306","BIOC","Cancer Research"
"0037106501","2730","MEDI","Oncology"
"0038575250","1306","BIOC","Cancer Research"
"0038575250","2730","MEDI","Oncology"
"0033857963","1306","BIOC","Cancer Research"
"0033857963","2730","MEDI","Oncology"
"18144432660","1306","BIOC","Cancer Research"
"18144432660","2730","MEDI","Oncology"
"18844444472","1306","BIOC","Cancer Research"
"18844444472","2730","MEDI","Oncology"
"0036278972","1306","BIOC","Cancer Research"
"0036278972","2730","MEDI","Oncology"
"0037115398","1306","BIOC","Cancer Research"
"0037115398","2730","MEDI","Oncology"
"0034087691","2700","MEDI","Medicine (all)"
"0034032882","1306","BIOC","Cancer Research"
"0034032882","2730","MEDI","Oncology"
"0242608613","2748","MEDI","Urology"
"0030853434","1306","BIOC","Cancer Research"
"0030853434","2730","MEDI","Oncology"
"0032772880","1306","BIOC","Cancer Research"
"0032772880","2730","MEDI","Oncology"
"2942756034","1306","BIOC","Cancer Research"
"2942756034","2730","MEDI","Oncology"
"4644268358","1306","BIOC","Cancer Research"
"4644268358","2730","MEDI","Oncology"
"9744240281","1306","BIOC","Cancer Research"
"9744240281","2730","MEDI","Oncology"
"0034076189","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0034076189","2700","MEDI","Medicine (all)"
"0035062394","1307","BIOC","Cell Biology"
"0032582686","1307","BIOC","Cell Biology"
"0032582686","1312","BIOC","Molecular Biology"
"30744449235","1000","MULT","Multidisciplinary"
"0034648793","1000","MULT","Multidisciplinary"
"0036782278","1306","BIOC","Cancer Research"
"0036782278","2700","MEDI","Medicine (all)"
"0036782278","2730","MEDI","Oncology"
"0037362890","2700","MEDI","Medicine (all)"
"0034979159","1307","BIOC","Cell Biology"
"0034979159","1308","BIOC","Clinical Biochemistry"
"0034979159","1314","BIOC","Physiology"
"0036344495","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0036344495","2700","MEDI","Medicine (all)"
"0036344496","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"0036344496","2700","MEDI","Medicine (all)"
"0036782035","1306","BIOC","Cancer Research"
"0036782035","1307","BIOC","Cell Biology"
"0036782035","2730","MEDI","Oncology"
"28644432204","1000","MULT","Multidisciplinary"
"28644432204","2700","MEDI","Medicine (all)"
"0037423321","1000","MULT","Multidisciplinary"
"0028174337","1000","MULT","Multidisciplinary"
"0035167615","1306","BIOC","Cancer Research"
"0035167615","2720","MEDI","Hematology"
"0034075041","1306","BIOC","Cancer Research"
"0034075041","2720","MEDI","Hematology"
"0034075041","2730","MEDI","Oncology"
"6844237654","1306","BIOC","Cancer Research"
"6844237654","2730","MEDI","Oncology"
"0030678133","1306","BIOC","Cancer Research"
"0030678133","2730","MEDI","Oncology"
"0031671095","1306","BIOC","Cancer Research"
"0031671095","2730","MEDI","Oncology"
"18244364180","1306","BIOC","Cancer Research"
"18244364180","2730","MEDI","Oncology"
"0035800441","1306","BIOC","Cancer Research"
"0035800441","2730","MEDI","Oncology"
"0030923795","1306","BIOC","Cancer Research"
"0030923795","2700","MEDI","Medicine (all)"
"0030923795","2730","MEDI","Oncology"
"0034031079","1306","BIOC","Cancer Research"
"0034031079","2730","MEDI","Oncology"
"0033992036","2748","MEDI","Urology"
"0032950807","1306","BIOC","Cancer Research"
"0032950807","2730","MEDI","Oncology"
"0036841072","1306","BIOC","Cancer Research"
"0036841072","2730","MEDI","Oncology"
"0032944081","1306","BIOC","Cancer Research"
"0032944081","2730","MEDI","Oncology"
"0032713925","1306","BIOC","Cancer Research"
"0032713925","2730","MEDI","Oncology"
"0347377779","1306","BIOC","Cancer Research"
"0347377779","2730","MEDI","Oncology"
"0032768156","1307","BIOC","Cell Biology"
"0032768156","2702","MEDI","Anatomy"
"4544290590","2734","MEDI","Pathology and Forensic Medicine"
"7944220649","1306","BIOC","Cancer Research"
"7944220649","1307","BIOC","Cell Biology"
"7944220649","2730","MEDI","Oncology"
"14844320757","2715","MEDI","Gastroenterology"
"2942657615","1306","BIOC","Cancer Research"
"2942657615","2730","MEDI","Oncology"
"20244381389","1306","BIOC","Cancer Research"
"20244381389","2730","MEDI","Oncology"
"32944478346","1306","BIOC","Cancer Research"
"32944478346","2730","MEDI","Oncology"
"33646351795","1306","BIOC","Cancer Research"
"33646351795","2730","MEDI","Oncology"
"20044381863","1306","BIOC","Cancer Research"
"20044381863","2720","MEDI","Hematology"
"20044381863","2730","MEDI","Oncology"
"0037143739","1000","MULT","Multidisciplinary"
"0037143739","1311","BIOC","Genetics"
"26444484355","1306","BIOC","Cancer Research"
"26444484355","2730","MEDI","Oncology"
"0034879569","1311","BIOC","Genetics"
"0034879569","2716","MEDI","Genetics (clinical)"
"0034879569","3000","PHAR","Pharmacology, Toxicology and Pharmaceutics (all)"
"0037386937","1306","BIOC","Cancer Research"
"0037386937","2730","MEDI","Oncology"
"0038204144","2720","MEDI","Hematology"
"23344440655","1000","MULT","Multidisciplinary"
"23344440655","1311","BIOC","Genetics"
"14344260195","2700","MEDI","Medicine (all)"
"14344260195","2736","MEDI","Pharmacology (medical)"
"14344260195","3004","PHAR","Pharmacology"
"0037386774","1306","BIOC","Cancer Research"
"0037386774","2730","MEDI","Oncology"
"0037115405","1306","BIOC","Cancer Research"
"0037115405","2730","MEDI","Oncology"
"10744222964","1306","BIOC","Cancer Research"
"10744222964","2730","MEDI","Oncology"
"13944269599","1306","BIOC","Cancer Research"
"13944269599","2730","MEDI","Oncology"
"26644472169","2748","MEDI","Urology"
"0141842637","1306","BIOC","Cancer Research"
"0141842637","2730","MEDI","Oncology"
"0034069028","1306","BIOC","Cancer Research"
"0034069028","2730","MEDI","Oncology"
"21344433919","2730","MEDI","Oncology"
"21344433919","3002","PHAR","Drug Discovery"
"21344433919","3004","PHAR","Pharmacology"
"0030016640","1306","BIOC","Cancer Research"
"0030016640","2730","MEDI","Oncology"
"0029103339","1306","BIOC","Cancer Research"
"0029103339","2730","MEDI","Oncology"
"33645454133","1306","BIOC","Cancer Research"
"33645454133","2730","MEDI","Oncology"
"12144286743","1306","BIOC","Cancer Research"
"12144286743","2730","MEDI","Oncology"
"33645080175","1306","BIOC","Cancer Research"
"33645080175","2730","MEDI","Oncology"
"24644508961","1306","BIOC","Cancer Research"
"24644508961","2730","MEDI","Oncology"
"7944224012","1306","BIOC","Cancer Research"
"7944224012","1307","BIOC","Cell Biology"
"7944224012","2730","MEDI","Oncology"
"27644591608","3003","PHAR","Pharmaceutical Science"
"20444427635","1306","BIOC","Cancer Research"
"20444427635","2725","MEDI","Infectious Diseases"
"20444427635","2730","MEDI","Oncology"
"20444427635","3003","PHAR","Pharmaceutical Science"
"0037106261","1306","BIOC","Cancer Research"
"0037106261","2730","MEDI","Oncology"
"24144461280","1300","BIOC","Biochemistry, Genetics and Molecular Biology (all)"
"24144461280","1311","BIOC","Genetics"
"24144461280","2403","IMMU","Immunology"
"24144461280","3004","PHAR","Pharmacology"
"0041844979","1306","BIOC","Cancer Research"
"0041844979","2730","MEDI","Oncology"
"0033374557","1303","BIOC","Biochemistry"
"0033374557","2403","IMMU","Immunology"
"0030512898","1306","BIOC","Cancer Research"
"0030512898","2720","MEDI","Hematology"
"0030512898","2730","MEDI","Oncology"
"0037154738","1000","MULT","Multidisciplinary"
"3142767799","2700","MEDI","Medicine (all)"
"0033006836","2730","MEDI","Oncology"
"0033008968","2730","MEDI","Oncology"
"23844480769","1306","BIOC","Cancer Research"
"23844480769","2730","MEDI","Oncology"
"0037407573","2702","MEDI","Anatomy"
"0037407573","2734","MEDI","Pathology and Forensic Medicine"
"0037407573","2746","MEDI","Surgery"
"2142853538","2730","MEDI","Oncology"
"2142853538","2746","MEDI","Surgery"
"0036569472","1306","BIOC","Cancer Research"
"0036569472","2730","MEDI","Oncology"
"16744366213","1306","BIOC","Cancer Research"
"16744366213","2730","MEDI","Oncology"
"18344396226","1306","BIOC","Cancer Research"
"18344396226","1311","BIOC","Genetics"
"0037120977","1306","BIOC","Cancer Research"
"0037120977","2730","MEDI","Oncology"
"3042538398","1306","BIOC","Cancer Research"
"3042538398","2730","MEDI","Oncology"
"0031776704","1306","BIOC","Cancer Research"
"0031776704","1311","BIOC","Genetics"
"0037093238","1306","BIOC","Cancer Research"
"0037093238","2730","MEDI","Oncology"
"0020517980","1306","BIOC","Cancer Research"
"0020517980","2730","MEDI","Oncology"
"4644354183","1306","BIOC","Cancer Research"
"4644354183","2730","MEDI","Oncology"
"0024310179","2748","MEDI","Urology"
"0021013543","2730","MEDI","Oncology"
"0024467415","2748","MEDI","Urology"
"0032471712","2746","MEDI","Surgery"
"4143066760","1000","MULT","Multidisciplinary"
"2442621619","2700","MEDI","Medicine (all)"
"2442621619","3002","PHAR","Drug Discovery"
"2442621619","3004","PHAR","Pharmacology"
"0029146750","1306","BIOC","Cancer Research"
"0029146750","2730","MEDI","Oncology"
"0034594628","1306","BIOC","Cancer Research"
"0034594628","2730","MEDI","Oncology"
"10744225601","1306","BIOC","Cancer Research"
"10744225601","2730","MEDI","Oncology"
"19944428106","1306","BIOC","Cancer Research"
"19944428106","2730","MEDI","Oncology"
"0031041171","1303","BIOC","Biochemistry"
"0023767118","1306","BIOC","Cancer Research"
"0023767118","2730","MEDI","Oncology"
"18444374405","1000","MULT","Multidisciplinary"
"18444374405","2700","MEDI","Medicine (all)"
"0042839707","1306","BIOC","Cancer Research"
"0042839707","2730","MEDI","Oncology"
"0141634089","2736","MEDI","Pharmacology (medical)"
"0141634089","3005","PHAR","Toxicology"
