"PubSID","Name"
"84918777261","Biological Markers"
"84918777261","Carcinoma, Hepatocellular"
"84918777261","Diphenylamine"
"84918777261","Female"
"84918777261","Humans"
"84918777261","Liver Neoplasms"
"84918777261","Male"
"84918777261","Middle Aged"
"84918777261","Neoplasm Metastasis"
"84918777261","Neoplasm Staging"
"84918777261","Niacinamide"
"84918777261","Phenylurea Compounds"
"84918777261","Sulfonamides"
"84918777261","Treatment Outcome"
"79957985551","Autophosphorylation"
"79957985551","Catalytic residue"
"79957985551","Clinical testing"
"79957985551","Gene amplification"
"79957985551","Human malignancies"
"79957985551","In-phase"
"79957985551","In-silico"
"79957985551","Inhibitory mechanism"
"79957985551","Kinase domains"
"79957985551","Non small cell lung cancer"
"79957985551","Protein kinase"
"79957985551","Receptor tyrosine kinase"
"79957985551","Regulatory elements"
"79957985551","Structural basis"
"84890571003","Adult"
"84890571003","Aged"
"84890571003","Aged, 80 and over"
"84890571003","Anilides"
"84890571003","Calcitonin"
"84890571003","Carcinoembryonic Antigen"
"84890571003","Disease-Free Survival"
"84890571003","Double-Blind Method"
"84890571003","Female"
"84890571003","Humans"
"84890571003","Male"
"84890571003","Middle Aged"
"84890571003","Protein Kinase Inhibitors"
"84890571003","Pyridines"
"84890571003","Thyroid Neoplasms"
"62349137063","Carcinoma, Hepatocellular"
"62349137063","Humans"
"62349137063","Liver Neoplasms"
"62349137063","Neoplasm Regression, Spontaneous"
"62349137063","Placebos"
"62349137063","Randomized Controlled Trials as Topic"
"62349137063","Research Design"
"84920837701","American Cancer Society"
"84920837701","Centers for Disease Control and Prevention (U.S.)"
"84920837701","Female"
"84920837701","Humans"
"84920837701","Incidence"
"84920837701","Male"
"84920837701","Neoplasms"
"84920837701","Registries"
"84920837701","SEER Program"
"84920837701","Sex Distribution"
"84920837701","Survival Rate"
"84920837701","United States"
"84897872564","Cox proportional hazards models"
"84897872564","Distant metastasis"
"84897872564","Generalized estimating equations"
"84897872564","Kaplan-Meier method"
"84897872564","Management strategies"
"84897872564","Methods and materials"
"84897872564","Multi variate analysis"
"84897872564","Overall survival rates"
"84898978284","Early Detection of Cancer"
"84898978284","Humans"
"84898978284","Individualized Medicine"
"84898978284","Neoplasm Micrometastasis"
"84898978284","Neoplastic Cells, Circulating"
"84898978284","Urinary Bladder Neoplasms"
"84878442860","antineoplastic"
"84878442860","bladder neoplasms"
"84878442860","survival analysis"
"84878442860","transitional cell carcinoma"
"84878442860","urologic tumor"
"84919948107","Animals"
"84919948107","Antibodies, Monoclonal, Humanized"
"84919948107","Antineoplastic Agents"
"84919948107","Disease-Free Survival"
"84919948107","Humans"
"84919948107","Neoplasm Staging"
"84919948107","Neoplasms"
"84902678443","Adult"
"84902678443","Aged"
"84902678443","Aged, 80 and over"
"84902678443","Animals"
"84902678443","Antibodies, Monoclonal, Humanized"
"84902678443","Colorectal Neoplasms"
"84902678443","Drug Synergism"
"84902678443","Female"
"84902678443","Humans"
"84902678443","Male"
"84902678443","Mice"
"84902678443","Middle Aged"
"84902678443","Molecular Targeted Therapy"
"84902678443","Pregnancy Proteins"
"84902678443","Receptors, Vascular Endothelial Growth Factor"
"84902678443","Recombinant Fusion Proteins"
"84902678443","Vascular Endothelial Growth Factor A"
"84902678443","Xenograft Model Antitumor Assays"
"84921541118","Angiogenesis Inhibitors"
"84921541118","Antibodies, Monoclonal, Humanized"
"84921541118","Databases, Factual"
"84921541118","Humans"
"84921541118","Macular Degeneration"
"84921541118","Randomized Controlled Trials as Topic"
"84921541118","Receptors, Vascular Endothelial Growth Factor"
"84921541118","Recombinant Fusion Proteins"
"84921541118","Treatment Outcome"
"84921541118","Vascular Endothelial Growth Factor A"
"84921541118","Visual Acuity"
"84926219735","Antinematodal Agents"
"84926219735","Antineoplastic Combined Chemotherapy Protocols"
"84926219735","Carcinoma, Renal Cell"
"84926219735","Female"
"84926219735","Humans"
"84926219735","Lymph Node Excision"
"84926219735","Male"
"84926219735","Neoplasm Metastasis"
"84926219735","Nephrectomy"
"84926219735","Practice Guidelines as Topic"
"84926219735","Treatment Outcome"
"84926219735","Urology"
"84923130166","Aged"
"84923130166","Antineoplastic Agents"
"84923130166","Antineoplastic Combined Chemotherapy Protocols"
"84923130166","Bone Marrow Diseases"
"84923130166","Cisplatin"
"84923130166","Deoxycytidine"
"84923130166","Disease-Free Survival"
"84923130166","Female"
"84923130166","Humans"
"84923130166","Indoles"
"84923130166","Male"
"84923130166","Middle Aged"
"84923130166","Pyrroles"
"84923130166","Treatment Outcome"
"84923130166","Urologic Neoplasms"
"84910145396","Antineoplastic Agents"
"84910145396","Apoptosis"
"84910145396","Cell Line, Tumor"
"84910145396","Drug Resistance, Neoplasm"
"84910145396","Humans"
"84910145396","MAP Kinase Signaling System"
"84910145396","Niacinamide"
"84910145396","Phenylurea Compounds"
"84910145396","Protein Kinase Inhibitors"
"84910145396","Urinary Bladder"
"84910145396","Urinary Bladder Neoplasms"
"84910145396","Urothelium"
"84905175125","Adult"
"84905175125","Aged"
"84905175125","Anilides"
"84905175125","Antineoplastic Agents"
"84905175125","Carcinoma, Renal Cell"
"84905175125","Female"
"84905175125","Follow-Up Studies"
"84905175125","Humans"
"84905175125","Kidney Neoplasms"
"84905175125","Male"
"84905175125","Middle Aged"
"84905175125","Pyridines"
"84905175125","Treatment Outcome"
"84905175125","Tumor Burden"
"84904695352","Adult"
"84904695352","Aged"
"84904695352","Anilides"
"84904695352","Antineoplastic Agents"
"84904695352","Female"
"84904695352","Humans"
"84904695352","Male"
"84904695352","Middle Aged"
"84904695352","Neoplasm Metastasis"
"84904695352","Protein-Tyrosine Kinases"
"84904695352","Pyridines"
"84904695352","Sarcoma"
"84904695352","Thyroid Diseases"
"84904695352","Thyroid Gland"
"84904695352","Thyrotoxicosis"
"84904695352","Ultrasonography, Doppler"
"84904695352","Urinary Bladder Neoplasms"
"84899049029","Aged"
"84899049029","Aged, 80 and over"
"84899049029","Antineoplastic Combined Chemotherapy Protocols"
"84899049029","Carcinoma, Non-Small-Cell Lung"
"84899049029","Deoxycytidine"
"84899049029","Disease-Free Survival"
"84899049029","Double-Blind Method"
"84899049029","Female"
"84899049029","Humans"
"84899049029","Lung Neoplasms"
"84899049029","Male"
"84899049029","Piperidines"
"84899049029","Placebos"
"84899049029","Quinazolines"
"84899049029","Survival Rate"
"84904578792","Aged"
"84904578792","Anilides"
"84904578792","Antineoplastic Agents"
"84904578792","Antineoplastic Combined Chemotherapy Protocols"
"84904578792","Humans"
"84904578792","Male"
"84904578792","Nitriles"
"84904578792","Piperidines"
"84904578792","Prostate-Specific Antigen"
"84904578792","Prostatic Neoplasms, Castration-Resistant"
"84904578792","Protein Kinase Inhibitors"
"84904578792","Quinazolines"
"84904578792","Tosyl Compounds"
"84904578792","Vascular Endothelial Growth Factor A"
"84904578792","Vascular Endothelial Growth Factor Receptor-2"
"84903576582","Antineoplastic Combined Chemotherapy Protocols"
"84903576582","Carboplatin"
"84903576582","Cisplatin"
"84903576582","Doxorubicin"
"84903576582","Humans"
"84903576582","Methotrexate"
"84903576582","Urinary Bladder Neoplasms"
"84903576582","Vinblastine"
"84925384532","Area Under Curve"
"84925384532","Biomarkers, Tumor"
"84925384532","Case-Control Studies"
"84925384532","Humans"
"84925384532","Neoplasm Staging"
"84925384532","Predictive Value of Tests"
"84925384532","Proto-Oncogene Proteins c-met"
"84925384532","ROC Curve"
"84925384532","Sensitivity and Specificity"
"84925384532","Solubility"
"84925384532","Urinary Bladder Neoplasms"
"84925384532","Urothelium"
"84926168799","Animals"
"84926168799","Antineoplastic Agents"
"84926168799","Chemistry, Pharmaceutical"
"84926168799","Diffusion of Innovation"
"84926168799","Disease Models, Animal"
"84926168799","Drug Carriers"
"84926168799","Drug Delivery Systems"
"84926168799","Forecasting"
"84926168799","Humans"
"84926168799","Medical Oncology"
"84926168799","Nanomedicine"
"84926168799","Nanoparticles"
"84926168799","Neoplasms"
"84926168799","Technology, Pharmaceutical"
"84926168799","Treatment Outcome"
"84924546231","Antibodies, Monoclonal"
"84924546231","China"
"84924546231","Clinical Trials as Topic"
"84924546231","Humans"
"84924546231","Protein Engineering"
"84924546231","Publications"
"84906691195","Angiogenesis Inhibitors"
"84906691195","Antineoplastic Agents"
"84906691195","Humans"
"84906691195","Hyperthyroidism"
"84906691195","Hypothyroidism"
"84906691195","Neoplasms"
"84906691195","Protein Kinase Inhibitors"
"84906691195","Randomized Controlled Trials as Topic"
"84906691195","Receptors, Vascular Endothelial Growth Factor"
"84924207092","Adolescent"
"84924207092","Adult"
"84924207092","Aged"
"84924207092","Antibodies, Monoclonal"
"84924207092","Antineoplastic Combined Chemotherapy Protocols"
"84924207092","Carboplatin"
"84924207092","Carcinoma, Non-Small-Cell Lung"
"84924207092","Cisplatin"
"84924207092","Disease-Free Survival"
"84924207092","Female"
"84924207092","Glutamates"
"84924207092","Guanine"
"84924207092","Humans"
"84924207092","Male"
"84924207092","Middle Aged"
"84924207092","Neoplasm Metastasis"
"84924207092","Young Adult"
"84920919864","Adult"
"84920919864","Aged"
"84920919864","Aged, 80 and over"
"84920919864","Antibodies, Monoclonal"
"84920919864","Antineoplastic Combined Chemotherapy Protocols"
"84920919864","Breast Neoplasms"
"84920919864","Disease-Free Survival"
"84920919864","Double-Blind Method"
"84920919864","Drug Administration Schedule"
"84920919864","Fatigue"
"84920919864","Febrile Neutropenia"
"84920919864","Female"
"84920919864","Hand-Foot Syndrome"
"84920919864","Humans"
"84920919864","Hypertension"
"84920919864","Immunoglobulin G"
"84920919864","Kaplan-Meier Estimate"
"84920919864","Middle Aged"
"84920919864","Neoplasm Recurrence, Local"
"84920919864","Stomatitis"
"84920919864","Taxoids"
"84920919864","Treatment Outcome"
"84920948299","Animals"
"84920948299","Antineoplastic Agents"
"84920948299","Humans"
"84920948299","Neuroendocrine Tumors"
"84920948299","Prognosis"
"84920948299","Protein Kinase Inhibitors"
"84920948299","Vascular Endothelial Growth Factors"
"84912532971","Angiogenesis Inhibitors"
"84912532971","Antineoplastic Agents"
"84912532971","Cardiovascular Diseases"
"84912532971","Humans"
"84912532971","Imidazoles"
"84912532971","Incidence"
"84912532971","Indazoles"
"84912532971","Indoles"
"84912532971","Neoplasms"
"84912532971","Phenylurea Compounds"
"84912532971","Protein Kinase Inhibitors"
"84912532971","Pyridines"
"84912532971","Pyrroles"
"84912532971","Quinazolines"
"84912532971","Risk"
"84919821838","Antineoplastic Agents"
"84919821838","Clinical Trials as Topic"
"84919821838","Drug Eruptions"
"84919821838","Hand-Foot Syndrome"
"84919821838","Humans"
"84919821838","Indoles"
"84919821838","Mucositis"
"84919821838","Pyrroles"
"84923372373","Angiogenesis Inhibitors"
"84923372373","Animals"
"84923372373","Antibodies, Monoclonal"
"84923372373","Antineoplastic Agents"
"84923372373","Breast Neoplasms"
"84923372373","Drug Design"
"84923372373","Female"
"84923372373","Humans"
"84923372373","Neoplasm Metastasis"
"84923372373","Neovascularization, Pathologic"
"84923372373","Vascular Endothelial Growth Factor A"
"84881544724","Anemia"
"84881544724","Hematologic toxicities"
"84881544724","Meta-analysis"
"84881544724","Neutropenia"
"84881544724","Sunitinib"
"84881544724","Thrombocytopenia"
"84928828651","Angiogenesis Inhibitors"
"84928828651","Antibodies, Monoclonal, Humanized"
"84928828651","Antineoplastic Agents"
"84928828651","Humans"
"84928828651","Incidence"
"84928828651","Infection"
"84928828651","Neoplasms"
"84928828651","Odds Ratio"
"84928828651","Publication Bias"
"84928828651","Randomized Controlled Trials as Topic"
"84928828651","Risk"
"0035793623","Endothelial growth factors"
"0035793623","Vascular permeability"
"84903901177","Animals"
"84903901177","Humans"
"84903901177","Microvessels"
"84903901177","Neovascularization, Physiologic"
"84903901177","Regional Blood Flow"
"84903901177","Vascular Remodeling"
"84902070174","Animals"
"84902070174","Chromosomes, Human, Pair 6"
"84902070174","Comparative Genomic Hybridization"
"84902070174","Gene Amplification"
"84902070174","Genetic Loci"
"84902070174","Humans"
"84902070174","In Situ Hybridization, Fluorescence"
"84902070174","Mice"
"84902070174","Mice, Nude"
"84902070174","Microvessels"
"84902070174","Neoplasms"
"84902070174","Tissue Array Analysis"
"84902070174","Vascular Endothelial Growth Factor A"
"84902070174","Xenograft Model Antitumor Assays"
"84907591274","Angiogenesis Inhibitors"
"84907591274","Antibodies, Monoclonal, Humanized"
"84907591274","Basic Helix-Loop-Helix Transcription Factors"
"84907591274","Bayes Theorem"
"84907591274","Clinical Trials, Phase III as Topic"
"84907591274","Colorectal Neoplasms"
"84907591274","Disease-Free Survival"
"84907591274","Genetic Variation"
"84907591274","Genotype"
"84907591274","Humans"
"84907591274","Kaplan-Meier Estimate"
"84907591274","Neoplasms"
"84907591274","Randomized Controlled Trials as Topic"
"84907591274","Treatment Outcome"
"84907591274","Vascular Endothelial Growth Factor A"
"84907591274","Vascular Endothelial Growth Factor C"
"84907591274","Von Hippel-Lindau Tumor Suppressor Protein"
"84886813161","Adult"
"84886813161","Angiogenesis Inhibitors"
"84886813161","Antineoplastic Combined Chemotherapy Protocols"
"84886813161","Camptothecin"
"84886813161","Clinical Trials, Phase III as Topic"
"84886813161","Colorectal Neoplasms"
"84886813161","Drug Approval"
"84886813161","Europe"
"84886813161","Fluorouracil"
"84886813161","Humans"
"84886813161","Leucovorin"
"84886813161","Receptors, Vascular Endothelial Growth Factor"
"84886813161","Recombinant Fusion Proteins"
"84886813161","aflibercept"
"84886813161","anti-angiogenic"
"84886813161","metastatic colorectal cancer"
"84938079692","Adult"
"84938079692","Aged"
"84938079692","Angiogenesis Inhibitors"
"84938079692","Antibodies, Monoclonal"
"84938079692","Biomarkers, Tumor"
"84938079692","Disease Progression"
"84938079692","Drug Administration Schedule"
"84938079692","Female"
"84938079692","Humans"
"84938079692","Male"
"84938079692","Maximum Tolerated Dose"
"84938079692","Middle Aged"
"84938079692","Neoplasms"
"84938079692","Treatment Outcome"
"84938079692","United States"
"84938079692","Vascular Endothelial Growth Factor A"
"84938079692","Vascular Endothelial Growth Factor Receptor-1"
"84938079692","Vascular Endothelial Growth Factor Receptor-2"
"84933673498","Adult"
"84933673498","Aged"
"84933673498","Aged, 80 and over"
"84933673498","Antibodies, Monoclonal"
"84933673498","Antibodies, Monoclonal, Humanized"
"84933673498","Antineoplastic Combined Chemotherapy Protocols"
"84933673498","Bevacizumab"
"84933673498","Camptothecin"
"84933673498","Colorectal Neoplasms"
"84933673498","Disease-Free Survival"
"84933673498","Female"
"84933673498","Fluorouracil"
"84933673498","Humans"
"84933673498","Leucovorin"
"84933673498","Male"
"84933673498","Middle Aged"
"84933673498","Neoplasm Metastasis"
"84933673498","Neoplasm Staging"
"84933673498","Organoplatinum Compounds"
"84925706983","Adult"
"84925706983","Aged"
"84925706983","Antibodies, Monoclonal"
"84925706983","Antineoplastic Combined Chemotherapy Protocols"
"84925706983","Carboplatin"
"84925706983","Carcinoma, Non-Small-Cell Lung"
"84925706983","Disease-Free Survival"
"84925706983","Female"
"84925706983","Humans"
"84925706983","Lung Neoplasms"
"84925706983","Male"
"84925706983","Middle Aged"
"84925706983","Neoplasm Staging"
"84925706983","Paclitaxel"
"84884588859","Animals"
"84884588859","Esophageal Neoplasms"
"84884588859","Gastroesophageal Reflux"
"84884588859","Helicobacter Infections"
"84884588859","Helicobacter pylori"
"84884588859","Humans"
"84884588859","Incidence"
"84884588859","Neoplasm Staging"
"84884588859","Stomach Neoplasms"
"77955174673","Antineoplastic Agents"
"77955174673","Disease Progression"
"77955174673","Global Health"
"77955174673","Humans"
"77955174673","Incidence"
"77955174673","Neoplasm Staging"
"77955174673","Prognosis"
"77955174673","Stomach Neoplasms"
"77955174673","Survival Rate"
"84875521549","Angiogenesis Inhibitors"
"84875521549","Animals"
"84875521549","Antineoplastic Agents"
"84875521549","Humans"
"84875521549","Molecular Targeted Therapy"
"84875521549","Protein Kinase Inhibitors"
"84875521549","Receptor, Epidermal Growth Factor"
"84875521549","Receptor, ErbB-2"
"84875521549","Signal Transduction"
"84875521549","Stomach Neoplasms"
"84875521549","Treatment Outcome"
"84884873470","Adult"
"84884873470","Aged"
"84884873470","Antigens, CD34"
"84884873470","Breast Neoplasms"
"84884873470","Endothelium"
"84884873470","Female"
"84884873470","Humans"
"84884873470","Microscopy"
"84884873470","Middle Aged"
"84884873470","Neoplasm Invasiveness"
"84884873470","Neovascularization, Pathologic"
"84884873470","Statistics as Topic"
"84884873470","Stromal Cells"
"0030198988","Angiogenesis"
"0030198988","Cancer detection"
"0030198988","Cell adhesion"
"0030198988","Interstitial pressure"
"0030198988","Lymphatics"
"0030198988","Receptor ligand binding"
"0030198988","Solid tumors"
"0030198988","Therapeutic agents"
"0030198988","Vascular permeability"
"84916196944","Adenocarcinoma"
"84916196944","Adult"
"84916196944","Aged"
"84916196944","Antibodies, Monoclonal, Humanized"
"84916196944","Antineoplastic Combined Chemotherapy Protocols"
"84916196944","Asian Continental Ancestry Group"
"84916196944","Cisplatin"
"84916196944","Deoxycytidine"
"84916196944","Disease-Free Survival"
"84916196944","Double-Blind Method"
"84916196944","Esophageal Neoplasms"
"84916196944","Esophagogastric Junction"
"84916196944","Female"
"84916196944","Fluorouracil"
"84916196944","Humans"
"84916196944","Male"
"84916196944","Middle Aged"
"84916196944","Stomach Neoplasms"
"84916196944","Treatment Outcome"
"84919471164","Administration, Oral"
"84919471164","Aged"
"84919471164","Antineoplastic Agents"
"84919471164","Ascites"
"84919471164","Disease Progression"
"84919471164","Drug Administration Schedule"
"84919471164","Female"
"84919471164","Humans"
"84919471164","Male"
"84919471164","Middle Aged"
"84919471164","Palliative Care"
"84919471164","Paracentesis"
"84919471164","Pleural Effusion"
"84919471164","Protein Kinase Inhibitors"
"84919471164","Quality of Life"
"84919471164","Quinazolines"
"84919471164","Receptors, Vascular Endothelial Growth Factor"
"84919471164","Time Factors"
"84919471164","Treatment Outcome"
"84919471164","Vascular Endothelial Growth Factor Receptor-1"
"77955347059","Angiopoietin-1"
"77955347059","Angiopoietin-2"
"77955347059","Animals"
"77955347059","Antibodies, Neutralizing"
"77955347059","Antineoplastic Agents"
"77955347059","Drug Evaluation, Preclinical"
"77955347059","Humans"
"77955347059","Neoplasms"
"77955347059","Patents as Topic"
"77955347059","Peptides"
"77955347059","Recombinant Fusion Proteins"
"77955347059","Structure-Activity Relationship"
"84891373220","Adolescent"
"84891373220","Adult"
"84891373220","Aged"
"84891373220","Double-Blind Method"
"84891373220","Drug Resistance, Neoplasm"
"84891373220","Female"
"84891373220","Follow-Up Studies"
"84891373220","Humans"
"84891373220","International Agencies"
"84891373220","Liver Neoplasms"
"84891373220","Lung Neoplasms"
"84891373220","Male"
"84891373220","Middle Aged"
"84891373220","Neoplasm Recurrence, Local"
"84891373220","Neoplasm Staging"
"84891373220","Peritoneal Neoplasms"
"84891373220","Prognosis"
"84891373220","Pyridines"
"84891373220","Stomach Neoplasms"
"84891373220","Survival Rate"
"84891373220","Young Adult"
"84878746621","Administration, Oral"
"84878746621","Animals"
"84878746621","Antineoplastic Agents"
"84878746621","Aurora Kinase A"
"84878746621","Benzodiazepines"
"84878746621","Carcinoma, Hepatocellular"
"84878746621","Cell Cycle Checkpoints"
"84878746621","Cell Line, Tumor"
"84878746621","Cell Proliferation"
"84878746621","Dogs"
"84878746621","Female"
"84878746621","Human Umbilical Vein Endothelial Cells"
"84878746621","Humans"
"84878746621","Liver Neoplasms"
"84878746621","Male"
"84878746621","Mice"
"84878746621","Mice, Inbred BALB C"
"84878746621","Mice, Nude"
"84878746621","Mitosis"
"84878746621","Neovascularization, Pathologic"
"84878746621","Protein Kinase Inhibitors"
"84878746621","Protein Processing, Post-Translational"
"84878746621","Pyrazoles"
"84878746621","Rats"
"84878746621","Rats, Wistar"
"84878746621","Signal Transduction"
"84878746621","Stomach Neoplasms"
"84878746621","Tumor Burden"
"84878746621","Vascular Endothelial Growth Factor A"
"84878746621","Xenograft Model Antitumor Assays"
"84881104603","Hepatocellular carcinoma"
"84881104603","Platelet-derived growth factor"
"84881104603","TSU-68"
"84881104603","Transarterial chemoembolisation"
"84906242661","Adult"
"84906242661","Aged"
"84906242661","Aged, 80 and over"
"84906242661","Angiogenesis Inhibitors"
"84906242661","Antibodies, Monoclonal, Humanized"
"84906242661","Antineoplastic Agents"
"84906242661","Carcinoma, Non-Small-Cell Lung"
"84906242661","Disease-Free Survival"
"84906242661","Drug Therapy, Combination"
"84906242661","Europe"
"84906242661","Female"
"84906242661","Follow-Up Studies"
"84906242661","Humans"
"84906242661","Lung Neoplasms"
"84906242661","Male"
"84906242661","Middle Aged"
"84906242661","Prospective Studies"
"84906242661","Survival Rate"
"84906242661","Time Factors"
"84906242661","Treatment Outcome"
"84906242661","United States"
"84906242661","Vascular Endothelial Growth Factor A"
"84901595989","Antibodies, Monoclonal, Humanized"
"84901595989","Antigens, CD31"
"84901595989","Antineoplastic Combined Chemotherapy Protocols"
"84901595989","Carboplatin"
"84901595989","Carcinoma, Non-Small-Cell Lung"
"84901595989","Deoxycytidine"
"84901595989","Disease-Free Survival"
"84901595989","E-Selectin"
"84901595989","Female"
"84901595989","Fibroblast Growth Factor 2"
"84901595989","Humans"
"84901595989","Intercellular Adhesion Molecule-1"
"84901595989","Lung Neoplasms"
"84901595989","Male"
"84901595989","Neuropilins"
"84901595989","Paclitaxel"
"84901595989","Pregnancy Proteins"
"84901595989","Prospective Studies"
"84901595989","Survival Rate"
"84901595989","Tumor Markers, Biological"
"84901595989","Vascular Endothelial Growth Factor A"
"84901595989","Vascular Endothelial Growth Factor Receptor-1"
"84901595989","Vascular Endothelial Growth Factor Receptor-2"
"84911493241","Carcinoma, Non-Small-Cell Lung"
"84911493241","Combined Modality Therapy"
"84911493241","Follow-Up Studies"
"84911493241","Health Planning Guidelines"
"84911493241","Humans"
"84911493241","Lung Neoplasms"
"84911493241","Neoplasm Metastasis"
"84911493241","Neoplasm Staging"
"84911493241","Prognosis"
"84911493241","Societies, Medical"
"84888427862","Animals"
"84888427862","Antibodies, Monoclonal"
"84888427862","Clinical Trials as Topic"
"84888427862","Humans"
"84888427862","Neoplasms"
"84888427862","Vascular Endothelial Growth Factor Receptor-2"
"84899645435","Adenocarcinoma"
"84899645435","Antineoplastic Combined Chemotherapy Protocols"
"84899645435","Esophagogastric Junction"
"84899645435","Gene Amplification"
"84899645435","Gene Expression Regulation, Neoplastic"
"84899645435","Humans"
"84899645435","Molecular Targeted Therapy"
"84899645435","Protein Kinase Inhibitors"
"84899645435","Receptor, Epidermal Growth Factor"
"84899645435","Signal Transduction"
"84899645435","Stomach Neoplasms"
"84899645435","Treatment Outcome"
"84899645435","Tumor Markers, Biological"
"84883401358","Humans"
"84883401358","Prognosis"
"84883401358","Receptor, Epidermal Growth Factor"
"84883401358","Receptor, ErbB-2"
"84883401358","Stomach Neoplasms"
"84876378081","Galectin-1"
"84876378081","Gastric cancer"
"84876378081","Prognosis"
"84876378081","Vascular endothelial growth factor"
"84881542709","ARQ 197"
"84881542709","HGF receptor"
"84881542709","MET protooncogene"
"84881542709","Receptor tyrosine kinase"
"84881542709","Tivantinib"
"84881542709","Tyrosine kinase inhibitor"
"84893352389","Adult"
"84893352389","Aged"
"84893352389","Aged, 80 and over"
"84893352389","Antineoplastic Combined Chemotherapy Protocols"
"84893352389","Asian Continental Ancestry Group"
"84893352389","Carboplatin"
"84893352389","Carcinoma, Non-Small-Cell Lung"
"84893352389","Diarrhea"
"84893352389","Disease-Free Survival"
"84893352389","Double-Blind Method"
"84893352389","Female"
"84893352389","Humans"
"84893352389","Indoles"
"84893352389","Lung Neoplasms"
"84893352389","Male"
"84893352389","Middle Aged"
"84893352389","Niacinamide"
"84893352389","Paclitaxel"
"84893352389","Proportional Hazards Models"
"84893352389","Treatment Outcome"
"84893352389","Young Adult"
"84927177786","Aged"
"84927177786","Antineoplastic Combined Chemotherapy Protocols"
"84927177786","Female"
"84927177786","Hepatocyte Growth Factor"
"84927177786","Humans"
"84927177786","Male"
"84927177786","Palliative Care"
"84927177786","Proto-Oncogene Proteins c-met"
"84927177786","Retrospective Studies"
"84927177786","Stomach Neoplasms"
"84927177786","Survival Rate"
"84896586734","Adult"
"84896586734","Aged"
"84896586734","Antineoplastic Combined Chemotherapy Protocols"
"84896586734","Biomarkers, Tumor"
"84896586734","Chemotherapy, Adjuvant"
"84896586734","Female"
"84896586734","Fluorouracil"
"84896586734","Humans"
"84896586734","Leucovorin"
"84896586734","Logistic Models"
"84896586734","Male"
"84896586734","Middle Aged"
"84896586734","Multivariate Analysis"
"84896586734","Organoplatinum Compounds"
"84896586734","Receptor, ErbB-2"
"84896586734","Stomach Neoplasms"
"84896586734","Treatment Outcome"
"84896586734","Tumor Suppressor Protein p53"
"84925548115","Evidence-Based Practice"
"84925548115","Humans"
"84925548115","Meta-Analysis as Topic"
"84925548115","Periodicals as Topic"
"84925548115","Publication Bias"
"84925548115","Publishing"
"84925548115","Quality Control"
"84925548115","Review Literature as Topic"
"84925548115","Terminology as Topic"
"77954601010","Antibodies, Monoclonal"
"77954601010","Antibodies, Monoclonal, Humanized"
"77954601010","Antineoplastic Agents"
"77954601010","Carcinoma, Non-Small-Cell Lung"
"77954601010","Clinical Trials as Topic"
"77954601010","Humans"
"77954601010","Lung Neoplasms"
"77954601010","Models, Biological"
"77954601010","Receptors, Vascular Endothelial Growth Factor"
"77954601010","Signal Transduction"
"77954601010","Vascular Endothelial Growth Factor A"
"84892165925","Adenocarcinoma"
"84892165925","Adenocarcinoma, Bronchiolo-Alveolar"
"84892165925","Adult"
"84892165925","Aged"
"84892165925","Antineoplastic Combined Chemotherapy Protocols"
"84892165925","Carcinoma, Large Cell"
"84892165925","Carcinoma, Non-Small-Cell Lung"
"84892165925","Cisplatin"
"84892165925","Female"
"84892165925","Follow-Up Studies"
"84892165925","Glutamates"
"84892165925","Guanine"
"84892165925","Humans"
"84892165925","Lung Neoplasms"
"84892165925","Male"
"84892165925","Middle Aged"
"84892165925","Neoplasm Staging"
"84892165925","Prognosis"
"84892165925","Pyrimidines"
"84892165925","Sulfonamides"
"84892165925","Survival Rate"
"84906323762","Aged"
"84906323762","Antibodies, Monoclonal"
"84906323762","Anticholesteremic Agents"
"84906323762","Azetidines"
"84906323762","Double-Blind Method"
"84906323762","Female"
"84906323762","Humans"
"84906323762","Hypercholesterolemia"
"84906323762","Male"
"84906323762","Middle Aged"
"84906323762","Proprotein Convertases"
"84906323762","Serine Endopeptidases"
"84904386095","Adjuvants, Immunologic"
"84904386095","Alum Compounds"
"84904386095","Antibodies, Monoclonal"
"84904386095","Cancer Vaccines"
"84904386095","Carcinoma, Non-Small-Cell Lung"
"84904386095","Double-Blind Method"
"84904386095","Female"
"84904386095","G(M3) Ganglioside"
"84904386095","Humans"
"84904386095","Kaplan-Meier Estimate"
"84904386095","Lung Neoplasms"
"84904386095","Maintenance Chemotherapy"
"84904386095","Male"
"84904386095","Middle Aged"
"84904386095","Neoplasm Staging"
"84904386095","Placebos"
"84904386095","Proportional Hazards Models"
"84904386095","Treatment Outcome"
"84883752718","Adolescent"
"84883752718","Adult"
"84883752718","Aged"
"84883752718","Antibodies, Monoclonal"
"84883752718","Antirheumatic Agents"
"84883752718","Arthritis, Rheumatoid"
"84883752718","Double-Blind Method"
"84883752718","Drug Therapy, Combination"
"84883752718","Female"
"84883752718","Humans"
"84883752718","Immunoglobulin G"
"84883752718","Male"
"84883752718","Methotrexate"
"84883752718","Middle Aged"
"84883752718","Severity of Illness Index"
"84883752718","Treatment Outcome"
"84883752718","Young Adult"
"84883746909","Adolescent"
"84883746909","Adult"
"84883746909","Aged"
"84883746909","Antibodies, Monoclonal"
"84883746909","Antibody Formation"
"84883746909","Antirheumatic Agents"
"84883746909","Double-Blind Method"
"84883746909","Female"
