"PubSID","Name"
"0026655066","fluorescence"
"0026655066","lymphomas"
"0034517516","B-cell lymphoma"
"0034517516","Campath-1H"
"0034517516","CD20 antigen"
"0034517516","CD52 antigen"
"0034517516","CLL"
"0034517516","IDEC-C2B8"
"0034517516","Monoclonal antibodies"
"0034517516","Rituximab"
"0033996883","Anti CD-20 antibody"
"0033996883","Follicular lymphoma"
"0033996883","Immunotherapy"
"0033996883","Mantle-cell lymphoma"
"0033996883","Rituximab"
"0034809276","B-cell lymphoma"
"0034809276","CD20"
"0034809276","Malignant lymphoma"
"0034809276","Monoclonal antibody therapy"
"0034809276","Rituximab"
"0032421923","B-cell lymphoma"
"0032421923","Immunotoxin"
"0032421923","Monoclonal antibody"
"0032421923","Radioimmunotherapy"
"0021222051","CFU-GM"
"0021222051","leukemia diagnosis"
"0021222051","leukemic colony-forming cells"
"0021222051","Myeloid surface antigen"
"0035078244","Leukemia"
"0035078244","Transcription factor"
"0035078244","Translocation"
"0033611572","Degradation"
"0033611572","Leukaemia"
"0033611572","Nuclear dot"
"0033611572","PML"
"0033611572","t(15;17)"
"0033611572","Translocation"
"0031031003","chronic myeloid leukaemia"
"0031031003","myeloproliferative disorders"
"0031031003","platelet dysfunction"
"0031031003","thrombocytosis"
"0030799255","Chronic myeloid leukaemia"
"0030799255","Marrow transplantation"
"0030799255","Unrelated donor"
"0030707663","BMT"
"0030707663","CML"
"0030707663","Long-term outcome"
"2642680046","Allogeneic"
"2642680046","BMT"
"2642680046","CML"
"2642680046","Interferon"
"0031969517","α-interferon"
"0031969517","Allogeneic BMT"
"0031969517","CML in chronic phase"
"0034668122","Allogeneic transplantation"
"0034668122","Chronic myelogenous leukemia"
"0034668122","Chronic myeloid leukemia"
"0034668122","Interferon"
"0034668122","Therapy"
"0034668122","Treatment"
"0023715097","Chronic granulocytic leukemia"
"0023715097","cytarabine"
"0023715097","cytogenetic remission"
"0023715097","cytosine arabinoside"
"0023715097","hydroxyurea"
"0023715097","Philadelphia chromosome"
"0031025930","CML"
"0031025930","Interferon-alpha"
"0031025930","LD ara-C"
"0027159943","Chronic myeloid leukemia"
"0027159943","Cytosine arabinoside"
"0027159943","Interferon"
"0027159943","Philadelphia chromosome"
"0030909701","CpG islands"
"0030909701","DNA methylation"
"0030909701","Leukemia"
"0030909701","Lymphoma"
"0030909701","Tumor-suppressor genes"
"16944363756","Decitabine in CML"
"16944363756","Methylation in CML"
"0031833734","Chronic myelogenous leukemia"
"0031833734","Cytogenetic response"
"0031833734","GM-CSF"
"0031833734","Interferon-alfa"
"0028227405","bcr-abl"
"0028227405","chronic myelogenous leukemia"
"0028227405","tyrosine kinase"
"0034691761","c-Kit and stem cell factor"
"0034691761","Cell motility"
"0034691761","Signal transduction in lung cancer"
"0034691761","Small cell lung cancer"
"0034691761","STI 571"
"0032556921","Apoptosis"
"0032556921","BCR-ABL oncogene"
"0035342499","COL1A1/PDGFB rearrangement"
"0035342499","Dermatofibrosarcoma protuberans"
"0035342499","PDGFB"
"0035342499","PDGFrβ"
"0035342499","STI571"
"0035342499","Tumor growth inhibition"
"0029897468","Chronic myeloid leukemia"
"0029897468","Cox stepwise regression model"
"0029897468","Kantarjian's staging system"
"0029897468","Prognostic factors"
"0029897468","Risk-adjusted treatment"
"0029897468","Sokal index"
"0027265468","Busulfan"
"0027265468","CML study"
"0027265468","Hydroxyurea"
"0027265468","Interferon alpha"
"0027265468","Prognostic score"
"0034895104","Chronic myeloid leukemia"
"0034895104","CML"
"0034895104","Interferon α and cytarabine"
"0033063104","Bcr-abl peptide"
"0033063104","CML"
"0033063104","Cytotoxic T lymphocytes"
"0033063104","Dendritic cells"
"0033063104","DLT"
"0035094066","bcr-abl"
"0035094066","Dendritic cell"
"0035094066","Peptide"
"0035094066","Vaccine"
"0033910624","Allograft"
"0033910624","Autograft"
"0033910624","Bone marrow transplantation"
"0033910624","Chronic myelogenous leukemia"
"0033910624","Management"
"0033764427","BCR-ABL"
"0033764427","BMT"
"0033764427","CML"
"0033764427","DLI"
"0033764427","PCR"
"0033764427","Relapse"
"0033519238","Abelson virus"
"0033519238","Chronic myelogenous leukemia"
"0033519238","Mouse cancer model"
"0033519238","Retrovital vector"
"2642684541","Embryonic stem cells"
"2642684541","Hemopoiesis"
"2642684541","Knockout"
"2642684541","SHIP"
"2642684541","Signal transduction"
"0031040941","BCR/ABL"
"0031040941","Leukemia"
"0031040941","Mutagenesis"
"0031040941","SH2-SH3 adaptor protein"
"0031040941","Tyrosine-phosphorylation"
"0028985012","BCR/ABL"
"0028985012","GM-CSF"
"0028985012","IL-3"
"0028985012","Vav"
"0033622043","Chronic myelogenous leukemia"
"0033622043","Ras"
"0028875460","Actin"
"0028875460","Cytoskeletal proteins"
"0028875460","p210BCR/AB1"
"0028875460","Tyrosine phosphorylation"
"0030803669","Bcr-Abl"
"0030803669","C-Abl"
"0030803669","Philadelphia chromosome"
"0030803669","SH3 binding protein"
"0030803669","Two-hybrid system"
"0034704917","Akt/PKB"
"0034704917","Crk"
"0034704917","CRKL"
"0034704917","Kinase specificity"
"0034704917","MAPK/Erk"
"0034704917","Ras"
"0029845079","BCR/ABL"
"0029845079","Leukemia"
"0029845079","Signal transduction"
"0030670095","Actin filaments"
"0030670095","ALL CML"
"0030670095","Dbl-homology"
"0030670095","Tyrosine kinase"
"0035810053","Bcr"
"0035810053","Bcr-Abl"
"0035810053","Chronic myelogenous leukemia"
"0033527057","Bcr"
"0033527057","Bcr-Abl"
"0033527057","Bcr-Abl inhibitor"
"0033527057","Tyrosine kinase"
"0032526544","Apoptosis"
"0032526544","Oncogene"
"0032526544","Phosphorylation"
"0032526544","Signal transduction"
"0030873021","Actin"
"0030873021","Cell motility"
"0030873021","Chronic myelogenic leukemia"
"0030873021","Cytoskeleton"
"0030873021","Fibronectin"
"0033959024","Bcr-Abl"
"0033959024","Chronic myelogenous leukemia"
"0033959024","Cytoskeleton"
"0033959024","Phosphatidylinositol kinase"
"0029664864","focal adhesion proteins"
"0029664864","p120(c-Cbl)"
"0029664864","p210(BCR/ABL)"
"0029664864","paxillin"
"0029664864","talin"
"0033521922","Bcr-Abl"
"0033521922","Cbl"
"0033521922","Chronic myelogenous leukemia"
"0033521922","Grb2"
"0033521922","Phosphorylation"
"0033521922","Shc"
"0027536793","C-abl"
"0027536793","Chronic myelogenous leukemia"
"0027536793","Cytoskeleton"
"0027536793","Interleukin-3"
"0027536793","Protein-tsyrosine kinase"
"15444344198","Adhesion"
"15444344198","Chronic myelogenous leukemia"
"15444344198","Integrins"
"15444344198","Intracellular signaling"
"15444344198","p210 tyrosine kinase"
"15444344198","Proliferation"
"0032870298","BCR/ABL"
"0032870298","Chronic myelogenous leukemia"
"0032870298","Cytoskeleton"
"0032870298","Hematopoietic progenitors"
"0032870298","Integrin"
"0030725775","Bcr-Abl"
"0030725775","Cell cycle"
"0030725775","Mitogenesis"
"0030725775","Tyrosine kinase"
"0031105070","BCR/ABL"
"0031105070","Hematopoietic growth factor"
"0031105070","Signal transduction"
"0029796725","BCR/abl"
"0029796725","IL-3"
"0029796725","Phosphorylation"
"0029796725","Stats"
"0029796725","Transformation"
"0027851829","IL-3"
"0027851829","Myeloid cells"
"0027851829","p210 BCR/ABL"
"0027851829","Signal transduction"
"0032953121","abl oncogene"
"0032953121","G-CSF"
"0032953121","Interleukin-3"
"0032953121","Stat"
"0035146443","Cell cycle"
"0035146443","Chronic myelogenous leukemia"
"0035146443","Hematopoietic progenitor cells"
"0035146443","Myeloproliferative disorders"
"0035146443","Protein-tyrosine kinases"
"0032841181","BCR-ABL"
"0032841181","Chronic myeloid leukemia (CML)"
"0032841181","Growth factor independence"
"0032841181","Signal transduction"
"0032546266","Apoptosis"
"0032546266","Bcl-2"
"0032546266","Bcl-X"
"0032546266","Bcr-Abl"
"0032546266","HL-60"
"0032546266","Transformation"
"0032546266","Tyrosine kinase"
"0030471795","Apoptosis"
"0030471795","BCR-ABL"
"0030471795","Ras"
"0030471795","Tyrosine phosphorylation"
"0032518910","Apoptosis"
"0032518910","BCR-ABL"
"0032518910","Ceramide"
"0032518910","CML"
"0032518910","Tyrosine phosphorylation"
"0028861070","apoptosis"
"0028861070","CML"
"0028861070","glucocorticoids"
"0028861070","growth factors"
"0028861070","X‐irradiation"
"0034039177","Apoptosis"
"0034039177","BCR-ABL"
"0034039177","CML"
"0034039177","Differentiation"
"0034039177","UT-7"
"0002223912","BCR/ABL"
"0002223912","Chronic myelogenous leukemia"
"0002223912","Leukemia"
"0002223912","Oncogenes"
"0002223912","Phosphatidyl inositol 3-kinase"
"0002223912","Signal transduction"
"0034837552","Adverse drug reaction"
"0034837552","Leukemia"
"0034837552","Tyrosine kinase inhibitor"
"0029737848","Anti-tumour antibiotics"
"0029737848","Elactocin"
"0029737848","Phase I trials"
"0034051281","BCR-ABL"
"0034051281","CML"
"0034051281","Minimal residual disease"
"0034051281","Quantitative PCR"
"0033061032","Clinical trials"
"0033061032","Drug development"
"0033061032","Proliferative diseases"
"0033061032","Protein tyrosine kinases"
"0033061032","Tyrphostin inhibitors"
"0034565927","Breast cancer"
"0034565927","CI-1033"
"0034565927","Epidermal growth factor"
"0034565927","ErbB receptor"
"0034565927","Radiation therapy"
"0029884715","Breast cancer"
"0029884715","c-erbB-2"
"0029884715","FISH"
"0029884715","Gene amplification"
"0029884715","HER-2/neu"
"0029884715","Interphase cytogenetics"
"0033902055","Allogeneic stem cell transplantation"
"0033902055","Donor leucocyte infusions"
"0033902055","Graft-versus-host disease"
"0033902055","Graft-versus-leukaemia"
"0031669128","Acyclovir-resistant herpes simplex virus infections"
"0031669128","Bone marrow transplantation"
"0031007179","leukemia"
"0031007179","oral manifestations"
"0031007179","retrospective study"
"0034050268","AML"
"0034050268","Calicheamicin immunoconjugate"
"0034050268","CD33"
"0034537334","Chronic myelogenous leukemia"
"0034537334","Differentiation"
"0034537334","Growth factors"
"0034537334","Proliferation"
"0034537334","Stem cells"
"0035038845","Acute promyelocytic leukemia"
"0035038845","Apoptosis"
"0035038845","Arsenic trioxide"
"0033779445","Acute promyelocytic leukemia"
"0033779445","Apoptosis"
"0033779445","Arsenic trioxide"
"0033779445","Caspase 8"
"0034743735","AKT"
"0034743735","AS2O3"
"0034743735","Bcl-xL"
"0034743735","Bcr-Abl"
"0034743735","STI-571"
"0032822709","Chronic myeloid leukemia"
"0032822709","Fluorescence in situ hybridization"
"0032822709","Therapy"
"7144256540","BCR-ABL gene"
"7144256540","CML"
"7144256540","Competitive RT-PCR"
"7144256540","Interphase FISH"
"7144256540","Response to interferon-α"
"0035132040","Chronic myelogenous leukemia"
"0035132040","Hematopoietic progenitor cells"
"0035132040","Interferon-α"
"0031470510","BCR- ABL"
"0031470510","Competitive RT-PCR"
"0031470510","Donor leucocyte transfusion"
"0031470510","Molecular remission"
"0031470510","Nested RT-PCR"
"10144250938","bcr-abl"
"10144250938","Chronic myelogenous leukemia"
"10144250938","Oncoprotein"
"10144250938","Philadelphia chromosome leukemias"
"10144250938","Western blotting"
"0030827311","BCR-ABL"
"0030827311","Chronic myeloid leukaemia"
"0030827311","Philadelphia chromosome"
"0030874462","BCR-ABL"
"0030874462","Chronic myeloid leukaemia"
"0030874462","Minimal residual disease"
"0030874462","Polymerase chain reaction"
"0030874462","Residual disease"
"0028307601","BCR-ABL mRNA"
"0028307601","bone marrow"
"0028307601","chronic myeloid leukaemia"
"0028307601","PCR"
"0028307601","peripheral blood"
"0031840623","Chronic myeloid leukaemia"
"0031840623","Donor leucocyte infusions"
"0031840623","Minimal residual disease"
"0031840623","Molecular diagnostics"
"0031840623","Real-time quantitation"
"0032748325","BCR- ABL"
"0032748325","Chronic myeloid leukaemia"
"0032748325","Competitive PCR"
"0032748325","Polymorphism"
"0032748325","Real-time quantitative PCR"
"0035672953","Chronic myeloid leukaemia"
"0035672953","Reverse transcription-polymerase chain reaction"
"0035672953","Stem cell transplant"
"0030766684","MAP kinase"
"0030766684","Myc"
"0030766684","P13-K"
"0030766684","Philadelphia chromosome"
"0030766684","Ras"
"0030766684","STAT"
"0030766684","Tyrosine kinase"
"0033954540","Acute lymphoblastic leukemia"
"0033954540","Adult acute leukemias"
"0033954540","Intensive chemotherapy"
"0033954540","Philadelphia chromosome"
"0033954540","Survival"
"0035080416","Chronic myelogenous leukemia"
"0035080416","Combination drug therapy"
"0035080416","Median effect method of Chou and Talalay"
"0035080416","STI571"
"0035080416","Synergism"
"0027955112","antisense"
"0027955112","growth factor receptor"
"0027955112","hematopoiesis"
"0027955112","tyrosine kinase"
"0029126850","cis/trans duplication"
"0029126850","Common ancestor gene"
"0029126850","Exon/intron structure"
"0029126850","Intron insertion"
"0029126850","Phylogenetic trees"
"0029126850","Receptor tyrosine kinase gene"
"0030986854","Digestive organ"
"0030986854","Interstitial cells of Cajal (ICC)"
"0030986854","Morphology"
"0030986854","Pacemaker"
"0030986854","Rat (Ws/Ws)"
"0026039464","Actin reorganization"
"0026039464","Chemotaxis"
"0026039464","Human c-kit product"
"0026039464","Receptor dimerization Tyrosine kinase"
"0026066984","growth factor"
"0026066984","oncogene"
"0026066984","stem cell factor"
"0026066984","tyrosine kinase"
"0033982484","Bone marrow"
"0033982484","C-KIT"
"0033982484","CD117"
"0033982484","Immunohistochemistry"
"0033982484","Mast cell"
"0033982484","Paraffin"
"0031923720","C-kit"
"0031923720","CD 117"
"0031923720","Immunohistochemistry"
"0031923720","Mast cell disease"
"0031923720","Mast cells"
"0029865054","c-kit proto-oncogene"
"0029865054","Growth stimulation"
"0029865054","Spermatogenesis"
"0029865054","Stem-cell factor (SCF)"
"0029865054","Testicular cancer"
"0028828142","c-kit proto-oncogene"
"0028828142","Germ cell tumours"
"0028828142","Seminomas"
"0028207444","carcinoma‐in‐situ"
"0028207444","male germ cells"
"0028207444","proto‐oncogene c‐kit"
"0028207444","testicular neoplasms"
"0032914890","C- kit"
"0032914890","Classical seminoma"
"0032914890","DNA ploidy"
"0032914890","Immunohistochemistry"
"0032914890","PLAP"
"0032914890","Spermatocytic seminoma"
"0030039985","Aberrant growth"
"0030039985","Acral lentiginous melanoma"
"0030039985","C-KIT"
"0030039985","Dysplastic naevus"
"0030039985","Keratinocyte-melanocyte network"
"0030039985","Tumour progression"
"0030765407","C-kit"
"0030765407","Melanoma"
"0030765407","Proto-oncogenes"
"0030765407","Tumor progression"
"0034213697","Adenoid cystic carcinoma"
"0034213697","c-kit"
"0034213697","Immunohistochemistry"
"0034213697","Salivary gland neoplasms"
"0032873349","Adenoid cystic carcinoma"
"0032873349","C-kit"
"0032873349","Head and neck"
"0032873349","Salivary gland"
"0029886011","AML"
"0029886011","c-Kit"
"0029886011","SLF"
"0031840621","Acute myeloid leukemia"
"0031840621","c-kit"
"0031840621","Soluble c-kit"
"0034083341","Genetics"
"0034083341","KIT"
"0034083341","Vascular tumors"
"0031854560","Acute lymphoblastic leukemia"
"0031854560","C-kit protooncogene"
"0031854560","Childhood"
"0031854560","Hematopoiesis"
"0031854560","Non-Hodgkin's lymphoma"
"0031854560","Stem cell factor"
"0030013525","Breast cancer"
"0030013525","c-kit proto-oncogene product"
"0030013525","Immunohistochemistry"
"0034001504","Benign prostatic hyperplasia"
"0034001504","c-Kit"
"0034001504","Immunohistochemistry"
"0034001504","Kit ligand"
"0034001504","Prostate neoplasms"
"0031133118","Antisense"
"0031133118","Autocrine"
"0031133118","c-kit"
"0031133118","Oligodeoxynucleotides"
"0031133118","Steel factor"
"0028860224","Auto-stimulation"
"0028860224","c-kit/SLF"
"0028860224","HPV16 transgenic mouse"
"0028860224","Tumorigenesis"
"0030683515","Apoptosis"
"0030683515","C-kit"
"0030683515","Neuroblastoma"
"0030683515","Stem cell factor"
"0032104728","Activating mutation"
"0032104728","C-kit"
"0032104728","Differentiation"
"0032104728","Ligand independence"
"0032104728","Mast- cells"
"0034598363","c-kit"
"0034598363","Heterozygous"
"0034598363","Mast cell"
"0034598363","Neurofibromatosis"
"0034598363","Tumor suppressor"
"0025912874","Cell-cell interaction"
"0025912874","Developmental biology"
"0025912874","Histamine"
"0025912874","Interleukin 3"
"0025912874","W and Sl loci"
"0032401747","c-kit"
"0032401747","Oncogene"
"0032401747","PDGF receptor"
"0032401747","Tyrosine kinase"
"0032401747","WW domain"
"0033557902","Dimerization"
"0033557902","Growth factor receptor"
"0033557902","Mastocytoma"
"0033557902","Pichia pastoris"
"0029907089","Mastocytosis"
"0029907089","Oncogenes"
"0029907089","Signal transduction"
"0029907089","Ubiquitin"
"0026628784","melanocytes"
"0026628784","pigmentation disorders"
"0025940323","oncogene"
"0025940323","pigmentation disorders"
"0025940323","receptor"
"0025940323","tyrosine kinase"
"0025940323","white spotting"
"0034131436","C-KIT"
"0034131436","Mastocytosis"
"0034131436","Stem cell factor"
"0034131436","Tyrosine kinase inhibitor"
"12244277954","Angiogenesis"
"12244277954","Cancer"
"12244277954","Indolinones"
"12244277954","SU5416"
"0032989226","AML"
"0032989226","c-kit"
"0032989226","CSGE"
"0032989226","Mutation"
"0032989226","Oncogene"
"0032456567","HMC-1"
"0032456567","Mast cells"
"0032456567","Stem cell factor"
"0032456567","Urticaria pigmentosa"
"0031039992","c-kit receptor"
"0031039992","mastocytosis"
"0031039992","mutation"
"0032602423","c-kit"
"0032602423","Gastrointestinal stromal tumor"
"0032602423","Immunohistochemistry"
"0032602423","Interstitial cell of Cajal"
"0032602423","Intestinal motility disorder"
"0032602423","Molecular genetics"
"0032981004","c-kit"
"0032981004","CD34"
"0032981004","Desmin"
"0032981004","Gastrointestinal stromal tumours"
"0032981004","Immunohistochemistry"
"0032981004","Ki67"
"0032981004","Statistical analysis"
"0025611985","c-kit"
"0025611985","Gonadal expression"
"0025611985","Mouse embryo"
"0025611985","Oocyte"
"0025611985","Proto-oncogene"
"0025611985","Spermatogonia"
"0025611985","W locus"
"0026355504","Cryptorchidism"
"0026355504","Mouse"
"0026355504","Orchidopexy"
"0026355504","Spermatogenesis"
"0026355504","W mutation"
"0033754885","c-kit"
"0033754885","Fertilization"
"0033754885","Oogenesis"
"0033754885","Spermatogenesis"
"0033754885","Stem cell factor"
"0344131384","C-kit"
"0344131384","Spermatozoa"
"0028784942","Apoptosis"
"0028784942","Kit Ligand"
"0028784942","Mouse"
"0028784942","Spermatogenesis"
"0030451722","Acute leukemia"
"0030451722","flt3"
"0030451722","Mutation"
"0030451722","RT-PCR"
"0032920599","Breast cancer"
"0032920599","HER2/neu"
"0032920599","RT-PCR"
"0032920599","Tumor cell detection"
"0029995607","BCR-ABL"
"0029995607","Chromosomal translocation"
"0029995607","CML"
"0029995607","PCR amplification"
"0035850870","Cancer"
"0035850870","Carcinogen"
"0035850870","Genetic instability"
"0035850870","Selection"
"0035850870","Telomerase"
"0035141317","Chronic myeloid leukemia"
"0035141317","Cytogenetic"
"0035141317","Replication error"
"0035141317","Telomerase"
"0035141317","Telomere"
"0034710536","Akt"
"0034710536","BCR/ABL"
"0034710536","Signaling"
"0034710536","STAT5"
"0034771555","Bcr-Abl"
"0034771555","Chemotherapy"
"0034771555","Cytoprotection"
"0034771555","Gendanamycin"
"0034771555","HSP90"
"0034771555","Oncogenes"
"0034668786","Cell-cycle checkpoint pathway"
"0034668786","Degradation"
"0034668786","DNA damage"
"0034668786","Transcription"
"0034704923","Apoptosis"
"0034704923","mdm2"
"0034704923","Mouse embryo fibroblasts"
"0034704923","Temperature sensitive p53"
"0033996949","Allografting"
"0033996949","Graft-versus-tumor"
"0033996949","Nonmyeloablative regimens"
"0032859309","CML treatment"
"0032859309","Mobilized peripheral blood progenitor cells"
"0032859309","Purging"
"0032859309","Stroma-dependent long-term cultures"
"0032859309","Tyrosine kinase inhibitors"
"0033814350","c-kit"
"0033814350","Gastrointestinal stromal tumor"
"0033814350","Gastrointestinal tract"
"0033814350","Interstitial cells of Cajal"
"0035014278","BCR-ABL"
"0035014278","Chronic myeloid leukaemia"
"0035014278","Philadephia chromosome"
"0035014278","STI571"
"0035014278","Telomere"
"0026348952","Abelson murine leukemia virus"
"0026348952","Bcr/abl"
"0026348952","Hematopoietic stem cell"
"0028147448","Bcr-Abl"
"0028147448","Grb2"
"0028147448","Leukemia"
"0028147448","Ras"
"0028147448","Sos"
"0027998224","AML"
"0027998224","Factor-independent and -dependent myeloid cells"
"0029952614","Bone marrow transplant"
"0029952614","Chronic myelogenous leukemia"
"0029802284","Apoptosis"
"0029802284","BCR-ABL"
"0029802284","cdc2"
"0029802284","Cell cycle"
"0029802284","Leukaemia"
"0029802284","Phosphorylation"
"0035318564","BCR/ABL"
"0035318564","Chronic myelogenous leukemia"
"0035318564","Signal transduction"
"17144463437","ETS family"
"17144463437","Leukemia"
"17144463437","Oligomerization"
"17144463437","TEL"
"17144463437","TEL-PDGFRβ"
"0031726412","Bovine papillomavirus E5 protein"
"0031726412","Epstein-Barr virus LMP-1"
"0031726412","Polyomavirus middle T antigen"
"0031726412","Spleen focus-forming virus gp55"
"0031726412","Viral oncogenes"
"0029804549","adenocarcinoma"
"0029804549","platelet-derived growth factor"
"0029804549","prostatic intraepithelial neoplasia"
"0034924333","Aplastic anaemia"
"0034924333","Ex vivo"
"0034924333","Expansion"
"0034924333","Haemopoiesis"
"0034924333","PBSC mobilisation"
"0034924333","Stem cell factor"
"0033625335","Leukemia"
"0033625335","Marrow cytokines"
"0033625335","Serum cytokines"
"0032828882","Cytokines"
"0032828882","Growth factors"
"0032828882","Hematopoiesis"
"0032828882","Signal transduction"
"0032828882","Stem cell factor"
"0034744915","Hematopoiesis"
"0034744915","Kit"
"0034744915","Soluble Receptor"
"0034744915","Stem cell factor"
"0033912922","Bone marrow transplantation"
"0033912922","C-kit"
"0033912922","Fas"
"0033912922","Graft-versus-host disease"
"0033912922","Growth-related oncogene protein-α"
"0033912922","Intercellular adhesion molecule- 1"
"0033912922","Tumor necrosis factor"
"0033912922","Tumor necrosis factor-receptor"
"0031472434","Cytokines"
"0031472434","Growth factors"
"0031472434","Hematopoiesis"
"0031472434","Signal transduction"
"0032476674","JNK"
"0032476674","Kit"
"0032476674","Phosphatidylinositol 3'-kinase"
"0032476674","Rac1"
"0032476674","Src kinase"
"0030048429","Hematopoiesis"
"0030048429","Leukemia"
"0030048429","Megakaryocytopoiesis"
"0030048429","Stem cell factor"
"0030465011","AML"
"0030465011","CFU-GM"
"0030465011","Cytosine arabinoside"
"0030465011","rh cytokines"
"0030465011","S phase"
"0345411442","AML"
"0345411442","Haemopoietic growth factor receptors"
"0345411442","Haemopoietic growth factors"
"0345411442","S phase"
"0033866047","Apoptosis"
"0033866047","Bcl-2"
"0033866047","Bcl-x(L)"
"0033866047","CD34+ cells"
"0033866047","Erythropoiesis"
"0033866047","Hematopoiesis"
"0033866047","Human"
"0035160999","Apoptosis"
"0035160999","Erythroid colony-forming cells"
"0035160999","Fas"
"0035160999","Src-family kinase"
"0035160999","Stem cell factor"
"0034633535","Cytokines"
"0034633535","IEL"
"0034633535","Stem cell factor"
"0029930378","c-kit ligand"
"0029930378","CML"
"0029930378","Normal"
"0029930378","P-tyr proteins"
"0033119490","Cell adhesion"
"0033119490","Cell migration"
"0033119490","Dok"
"0033119490","Insulin"
"0035958555","c-Kit mutation"
"0035958555","STAT3"
"0035958555","Tumorigenicity"
"0033855893","Limiting dilution analysis"
"0033855893","Mobilization"
"0033855893","Pre-CFU assay"
"0033855893","Stem cell factor"
"0033941761","Acute myeloid leukemia"
"0033941761","Cytokines"
"0033941761","Dendritic cells"
"0033941761","Differentiation"
"0034041375","Acute myeloid leukemia"
"0034041375","Costimulatory and adhesion molecules"
"0034041375","Cytokines"
"0034041375","Dendritic cells"
"0034041375","Flow cytometry"
"0343091453","Acute leukemia"
"0343091453","Chromosomal aberrations"
"0343091453","Dendritic cells"
"0343091453","Immunotherapy"
"0032577051","Phosphorylation"
"0032577051","Protein-tyrosine kinase, protein kinase, signal transduction"
"0032577051","Protein-tyrosine phosphatase"
"0033824668","ALCL"
"0033824668","ALK"
"0033824668","Cell lines"
"0033824668","Hodgkin"
"0033824668","NHL"
"0033824668","NPM"
"0033082959","Angiogenesis"
"0033082959","Eph"
"0033082959","Ephrins"
"0033082959","Receptor tyrosine kinase"
"0033082959","Vasculogenesis"
"0032774475","Achondroplasia"
"0032774475","Antley-Bixtley syndrome"
"0032774475","Apert syndrome"
"0032774475","Beare-Stevenson syndrome"
"0032774475","Craniosynostosis"
"0032774475","Crouzon syndrome"
"0032774475","FGFR1"
"0032774475","FGFR2"
"0032774475","FGFR3"
"0032774475","Hypochondroplasia"
"0032774475","Jackson- Weiss syndrome"
"0032774475","Pfeiffer syndrome"
"0032774475","Platyspon dylic lethal skeletal dysplasia"
"0032774475","Saethre-Chotzen syndrome"
"0032774475","Thanatophoric dysplasia"
"0034641890","Gastric cancer"
"0034641890","Germ line"
"0034641890","Juxtamembrane Met mutation"
"0031704545","Bone neoplasms"
"0031704545","Insulin-like growth factor"
"0031704545","Insulin-like growth factor receptor"
"0031704545","Osteosarcoma"
"0031704545","Sarcoma"
"0027359443","activation"
"0027359443","leukemia"
"0027359443","point mutation"
"0027359443","protooncogene c-kit"
"0027359443","tyrosine kinase"
"0032504757","Angiogenesis"
"0032504757","Angiopoietin"
"0032504757","Collateral vessel"
"0032504757","Endothelium"
"0032504757","Tie2"
"0025192786","Malignancy"
"0025192786","Oncogene"
"0025192786","Phosphorylation"
"0025192786","Polyps"
"0030962953","Breast cancer"
"0030962953","Gene amplification"
"0030962953","Protein kinase"
"0032100685","20q13 amplicon"
"0032100685","Centrosome"
"0032100685","Colon cancer"
"0032100685","Oncogene"
"0032100685","Serine-threonine kinase"
"0032587480","cAMP"
"0032587480","Ovarian cancer"
"0032587480","Reverse transcription polymerase chain reaction"
"0032587480","Type I-cAMP-dependent protein kinase"
"0034254157","Breast cancer"
"0034254157","Colon cancer"
"0034254157","Growth factor receptors"
"0034254157","Lung cancer"
"0034254157","Monoclonal antibody therapy"
"0034254157","Review"
"0030945060","Axl"
"0030945060","Malignant transformation"
"0030945060","Myeloid leukemia"
"0030945060","Receptor tyrosine kinase"
"0032820867","AML"
"0032820867","Axl/UFO"
"0032820867","Oncogenes"
"0032820867","Prognosis"
"0032820867","Receptor tyrosine kinase"
"0026500682","ELK-like receptor tyrosine kinase"
"0026500682","human EPH"
"0033729031","Multiple endocrine neoplasia type 2"
"0033729031","Receptor tyrosine kinase"
"0033729031","RET"
"0032078876","Breast cancer"
"0032078876","ERBB2"
"0032078876","Prognostic value"
"0032078876","Response to treatment"
"0034047441","Apoptosis"
"0034047441","FDC-P1"
"0034047441","Gas6"
"0034047441","Growth factors"
"0034047441","Tyrosine kinase"
"0034000699","Angiogenesis"
"0034000699","Tyrosine kinase inhibitors"
"0034000699","Tyrosine kinase receptors"
"0034000699","Vascular endothelial growth factor (VEGF)"
"0034235955","5- fluorouracil"
"0034235955","Epidermal growth factor receptor"
"0034235955","Monoclonal antibody"
"0034235955","Pancreatic carcinoma"
"0034235955","Xenografts"
"0033646291","Cancer"
"0033646291","Cyclin-dependent kinase"
"0033646291","Flavopiridol"
"0033646291","Inhibitor"
"0033407483","Bryostatin-1"
"0033407483","Metastatic melanoma"
"0033407483","Pharmacology"
"0033407483","Platelet activation"
"0028018343","BCR-ABL"
"0028018343","Chronic myelogenous leukemia"
"0028018343","Interferon"
"0028018343","Philadelphia chromosome"
"0028018343","Polymerase chain reaction"
"0034034921","Chimerism"
"0034034921","Engraftment"
"0034034921","GVL"
"0034034921","Low intensity conditioning"
"0031869466","Apoptosis"
"0031869466","BCR-ABL"
"0031869466","CML"
"0031869466","K562"
"0031869466","KYO-1"
"0032531929","Angiogenesis"
"0032531929","Fibroblast growth factor"
"0032531929","Tyrosine kinase inhibitor"
"0032531929","Vascular endothelial growth factor"
